date,close
2026-02-12,186.940002
2026-02-13,182.809998
2026-02-17,184.970001
2026-02-18,187.979996
2026-02-19,187.899994
2026-02-20,189.820007
2026-02-23,191.550003
2026-02-24,192.850006
2026-02-25,195.559998
2026-02-26,184.889999
2026-02-27,177.190002
2026-03-02,182.479996
2026-03-03,180.050003
2026-03-04,183.039993
2026-03-05,183.339996
2026-03-06,177.820007
2026-03-09,182.649994
2026-03-10,184.770004
2026-03-11,186.029999
2026-03-12,183.139999
2026-03-13,180.250000
2026-03-16,183.220001
2026-03-17,181.929993
2026-03-18,180.399994
2026-03-19,178.559998
2026-03-20,172.699997
2026-03-23,175.639999
2026-03-24,175.199997
2026-03-25,178.679993
2026-03-26,171.240005
2026-03-27,167.520004
2026-03-30,165.169998
2026-03-31,174.399994
2026-04-01,175.750000
2026-04-02,177.389999
2026-04-06,177.639999
2026-04-07,178.100006
2026-04-08,182.080002
2026-04-09,183.910004
2026-04-10,188.630005
2026-04-13,189.309998
2026-04-14,196.509995
2026-04-15,198.869995
2026-04-16,198.350006
2026-04-17,201.679993
2026-04-20,202.059998
2026-04-21,199.880005
2026-04-22,202.500000
2026-04-23,199.639999
2026-04-24,208.270004
2026-04-27,216.610001
2026-04-28,213.169998
2026-04-29,209.250000
2026-04-30,199.570007
2026-05-01,198.449997
2026-05-04,198.479996
2026-05-05,196.500000
2026-05-06,207.830002
2026-05-07,211.500000
2026-05-08,215.199997
2026-05-11,219.440002
2026-05-12,220.779999
2026-05-13,225.830002
2026-05-14,235.740005
2026-05-15,225.320007
2026-05-18,222.320007
2026-05-19,220.610001
2026-05-20,223.470001
2026-05-21,219.509995
2026-05-22,215.330002
2026-05-26,214.860001
2026-05-27,212.600006
2026-05-28,214.250000
2026-05-29,211.139999
2026-06-01,224.360001
2026-06-02,222.820007
2026-06-03,214.750000
2026-06-04,218.660004
2026-06-05,205.100006
2026-06-08,208.639999
2026-06-09,208.190002
2026-06-10,200.419998
2026-06-11,204.869995
2026-06-12,205.190002
2026-06-15,212.449997
2026-06-16,207.410004
2026-06-17,204.649994
2026-06-18,210.690002
2026-06-22,208.649994
2026-06-23,200.039993
2026-06-24,199.000000
2026-06-25,195.740005
2026-06-26,192.529999
2026-06-29,194.970001
2026-06-30,200.089996
2026-07-01,197.580002
2026-07-02,194.830002
2026-07-06,195.550003
2026-07-07,196.929993
2026-07-08,204.119995
2026-07-09,202.779999
2026-07-10,210.960007
2026-07-13,203.529999
2026-07-14,211.800003
2026-07-15,212.500000
2026-07-16,207.399994
2026-07-17,205.830002
